14Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
474,Pierre-Luc Letourneau-Leblond\letoupi01,28,PIT,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,5,4:34,1,0,0,0,
475,Trevor Lewis\lewistr01,27,LAK,C,73,6,5,11,-1,6,0.4,5,0,1,2,5,0,0,111,5.4,968,13:15,36,145,127,135,48.5
476,John-Michael Liles\lilesjo01,33,TOT,D,41,2,7,9,5,8,2.5,1,1,0,0,4,3,0,56,3.6,806,19:39,80,50,1,0,100.0
476,John-Michael Liles\lilesjo01,33,CAR,D,35,2,7,9,7,8,2.6,1,1,0,0,4,3,0,51,3.9,703,20:06,70,35,0,0,
476,John-Michael Liles\lilesjo01,33,TOR,D,6,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,5,0.0,102,17:04,10,15,1,0,100.0
477,Matt Lindblad\lindbma01,23,BOS,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,24,11:46,0,0,2,0,100.0
478,Elias Lindholm\lindhel01,19,CAR,C,58,9,12,21,-14,4,1.5,5,4,0,2,9,3,0,70,12.9,843,14:32,17,51,106,123,46.3
479,Hampus Lindholm\lindhha01,20,ANA,D,78,6,24,30,29,36,6.6,5,1,0,1,21,3,0,116,5.2,1516,19:26,61,54,0,1,0.0
480,Bryan Little\littlbr01,26,WPG,RW,82,23,41,64,8,58,7.2,13,8,2,1,32,7,2,170,13.5,1640,20:00,38,84,785,868,47.5
481,Andrei Loktionov\loktian01,23,TOT,C,68,7,15,22,-2,14,1.9,5,2,0,2,11,4,0,78,9.0,883,12:59,15,33,154,215,41.7
481,Andrei Loktionov\loktian01,23,NJD,C,48,4,8,12,2,12,1.0,4,0,0,1,8,0,0,44,9.1,591,12:19,8,23,135,180,42.9
481,Andrei Loktionov\loktian01,23,CAR,C,20,3,7,10,-4,2,0.9,1,2,0,1,3,4,0,34,8.8,292,14:36,7,10,19,35,35.2
482,Ben Lovejoy\lovejbe01,29,ANA,D,78,5,13,18,21,39,4.5,5,0,0,2,12,1,0,107,4.7,1513,19:24,150,215,0,0,
483,Milan Lucic\lucicmi01,25,BOS,LW,80,24,35,59,30,91,7.9,21,3,0,5,26,9,0,153,15.7,1390,17:23,22,240,61,70,46.6
484,Joffrey Lupul\lupuljo01,30,TOR,LW,69,22,22,44,-15,44,4.7,16,6,0,1,16,6,0,191,11.5,1274,18:28,35,118,24,31,43.6
485,Olli Maatta\maattol01,19,PIT,D,78,9,20,29,8,14,6.6,5,3,1,1,17,3,0,119,7.6,1443,18:30,112,41,0,0,
486,Clarke MacArthur\macarcl01,28,OTT,LW,79,24,31,55,12,78,6.8,15,8,1,5,22,7,2,159,15.1,1393,17:38,20,108,15,17,46.9
487,Lane MacDermid\macdela01,24,TOT,LW,7,0,2,2,1,12,0.2,0,0,0,0,2,0,0,1,0.0,39,5:34,3,10,1,1,50.0
487,Lane MacDermid\macdela01,24,DAL,LW,6,0,2,2,2,5,0.2,0,0,0,0,2,0,0,1,0.0,35,5:49,3,7,1,1,50.0
487,Lane MacDermid\macdela01,24,CGY,LW,1,0,0,0,-1,7,0.0,0,0,0,0,0,0,0,0,,4,4:08,0,3,0,0,
488,Andrew MacDonald\macdoan01,27,TOT,D,82,4,24,28,-22,50,3.3,2,2,0,2,14,9,1,92,4.3,2020,24:38,242,69,0,0,
488,Andrew MacDonald\macdoan01,27,NYI,D,63,4,20,24,-19,34,2.8,2,2,0,2,10,9,1,72,5.6,1602,25:25,198,48,0,0,
488,Andrew MacDonald\macdoan01,27,PHI,D,19,0,4,4,-3,16,0.5,0,0,0,0,4,0,0,20,0.0,418,22:00,44,21,0,0,
489,Derek MacKenzie\mackede01,32,CBJ,C,71,9,9,18,0,47,1.7,7,0,2,0,8,0,1,70,12.9,800,11:16,32,237,251,236,51.5
490,Nathan MacKinnon\mackina01,18,COL,C,82,24,39,63,20,26,7.7,16,8,0,5,30,9,0,241,10.0,1422,17:21,45,57,194,258,42.9
491,Manny Malhotra\malhoma01,33,CAR,C,69,7,6,13,0,18,1.1,7,0,0,1,5,0,1,53,13.2,800,11:36,56,82,566,386,59.5
492,Evgeni Malkin\malkiev01,27,PIT,C,60,23,49,72,10,62,9.1,16,7,0,3,26,23,0,191,12.0,1204,20:04,18,27,303,318,48.8
493,Brad Malone\malonbr01,24,COL,C,32,3,2,5,-4,23,0.3,3,0,0,0,2,0,0,16,18.8,217,6:46,5,79,45,51,46.9
494,Ryan Malone\malonry01,34,TBL,LW,57,5,10,15,-7,67,0.7,5,0,0,0,7,3,0,95,5.3,671,11:47,26,75,2,5,28.6
495,Brad Marchand\marchbr03,25,BOS,LW,82,25,28,53,36,64,7.8,19,1,5,5,27,1,0,149,16.8,1308,15:57,23,73,6,17,26.1
496,Alexey Marchenko\marchal01,22,DET,D,1,0,0,0,2,2,0.2,0,0,0,0,0,0,0,0,,13,13:21,0,0,0,0,
497,Martin Marincin\marinma01,21,EDM,D,44,0,6,6,-2,16,1.4,0,0,0,0,4,1,1,28,0.0,843,19:10,60,17,0,0,
498,Andrei Markov\markoan01,35,MTL,D,81,7,36,43,12,34,9.2,4,2,1,1,17,19,0,131,5.3,2044,25:14,180,49,0,0,
499,Patrick Marleau\marlepa01,34,SJS,LW,82,33,37,70,0,18,8.6,20,11,2,4,25,12,0,285,11.6,1683,20:31,29,85,163,145,52.9
500,Pat Maroon\maroopa01,25,ANA,LW,62,11,18,29,11,101,3.4,10,1,0,3,15,3,0,93,11.8,763,12:19,16,124,7,8,46.7
501,Matt Martin\martima02,24,NYI,LW,79,8,6,14,-11,90,0.4,8,0,0,3,6,0,0,120,6.7,940,11:54,42,359,3,6,33.3
502,Paul Martin\martipa01,32,PIT,D,39,3,12,15,-4,10,2.8,2,1,0,2,4,8,0,54,5.6,958,24:34,74,30,0,0,
503,Radek Martinek\martira01,37,NYI,D,13,0,3,3,4,4,0.8,0,0,0,0,3,0,0,12,0.0,201,15:29,9,9,0,0,
504,Alec Martinez\martial01,26,LAK,D,61,11,11,22,17,14,6.5,8,3,0,2,6,5,0,79,13.9,957,15:41,75,96,0,0,
505,Brandon Mashinter\mashibr01,25,NYR,LW,6,0,0,0,-1,10,-0.1,0,0,0,0,0,0,0,3,0.0,27,4:34,1,5,0,0,
506,Shawn Matthias\matthsh01,25,TOT,C,77,12,11,23,-3,26,2.2,12,0,0,0,11,0,0,127,9.4,1002,13:01,29,93,183,250,42.3
506,Shawn Matthias\matthsh01,25,FLA,C,59,9,7,16,0,14,1.6,9,0,0,0,7,0,0,88,10.2,722,12:14,17,73,80,129,38.3
506,Shawn Matthias\matthsh01,25,VAN,C,18,3,4,7,-3,12,0.6,3,0,0,0,4,0,0,39,7.7,281,15:35,12,20,103,121,46.0
507,Scott Mayfield\mayfisc01,21,NYI,D,5,0,0,0,-3,7,-0.2,0,0,0,0,0,0,0,7,0.0,87,17:22,8,7,0,0,
508,Jamie McBain\mcbaija02,25,BUF,D,69,6,11,17,-13,14,3.9,4,2,0,0,7,3,1,98,6.1,1391,20:10,113,34,0,0,
509,Jake McCabe\mccabja01,20,BUF,D,7,0,1,1,-3,15,0.0,0,0,0,0,1,0,0,1,0.0,107,15:13,10,5,0,0,
510,John McCarthy\mccarjo01,27,SJS,C,36,1,1,2,-11,4,-0.8,1,0,0,0,1,0,0,49,2.0,398,11:03,17,25,71,62,53.4
511,Jay McClement\mccleja01,30,TOR,C,81,4,6,10,-8,32,-0.9,4,0,0,1,5,0,1,67,6.0,1196,14:46,57,141,676,584,53.7
512,Cody McCormick\mccorco01,30,TOT,C,43,2,5,7,-6,52,0.2,2,0,0,0,5,0,0,26,7.7,383,8:55,21,76,89,109,44.9
512,Cody McCormick\mccorco01,30,BUF,C,29,1,4,5,-8,45,0.0,1,0,0,0,4,0,0,20,5.0,246,8:29,13,60,67,86,43.8
512,Cody McCormick\mccorco01,30,MIN,C,14,1,1,2,2,7,0.2,1,0,0,0,1,0,0,6,16.7,137,9:47,8,16,22,23,48.9
513,Ryan McDonagh\mcdonry01,24,NYR,D,77,14,29,43,11,36,9.8,9,2,3,4,17,11,1,177,7.9,1911,24:49,131,88,0,0,
514,Colin McDonald\mcdonco01,29,NYI,RW,70,8,10,18,-22,34,0.5,8,0,0,0,10,0,0,96,8.3,867,12:23,15,217,7,8,46.7
515,Jamie McGinn\mcginja01,25,COL,LW,79,19,19,38,-3,30,3.8,14,5,0,3,15,4,0,167,11.4,1247,15:47,35,140,1,1,50.0
516,Tye McGinn\mcginty01,23,PHI,LW,18,4,1,5,-1,4,0.6,4,0,0,0,1,0,0,16,25.0,201,11:11,7,26,0,0,
517,Brian McGrattan\mcgrabr01,32,CGY,RW,76,4,4,8,-4,100,0.4,4,0,0,0,4,0,0,79,5.1,511,6:43,23,82,2,1,66.7
518,Dylan McIlrath\mcilrdy01,21,NYR,D,2,0,0,0,-1,7,-0.1,0,0,0,0,0,0,0,0,,14,7:02,1,2,0,0,
519,Greg McKegg\mckeggr01,21,TOR,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,4,3:43,0,2,1,5,16.7
520,Frazer McLaren\mclarfr01,26,TOR,LW,27,0,0,0,-2,77,-0.3,0,0,0,0,0,0,0,4,0.0,108,4:00,3,24,1,0,100.0
521,Cody McLeod\mcleoco01,29,COL,LW,71,5,8,13,2,122,0.6,4,0,1,0,8,0,0,76,6.6,733,10:20,33,148,2,8,20.0
522,Brandon McMillan\mcmilbr01,23,PHX,LW,22,2,4,6,0,4,0.4,2,0,0,0,4,0,0,35,5.7,277,12:35,7,50,7,7,50.0
523,Carson McMillan\mcmilca01,25,MIN,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,8,8:06,2,0,0,0,
524,Brayden McNabb\mcnabbr01,23,BUF,D,12,0,0,0,1,6,0.4,0,0,0,0,0,0,0,10,0.0,207,17:14,12,25,0,0,
525,Adam McQuaid\mcquaad01,27,BOS,D,30,1,5,6,12,69,2.0,1,0,0,0,5,0,0,25,4.0,481,16:03,42,54,0,0,
526,Jayson Megna\megnaja01,23,PIT,C,36,5,4,9,1,6,1.0,5,0,0,2,4,0,0,36,13.9,377,10:29,13,47,2,8,20.0
527,Julian Melchiori\melchju01,22,WPG,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,9,8:41,1,1,0,0,
528,Jonathon Merrill\merrijo01,21,NJD,D,52,2,9,11,-3,12,2.6,2,0,0,2,7,2,0,45,4.4,1000,19:14,41,27,0,0,
529,Andrej Meszaros\meszaan01,28,TOT,D,52,7,15,22,5,40,4.3,6,1,0,0,14,1,0,84,8.3,925,17:47,64,67,0,0,
529,Andrej Meszaros\meszaan01,28,PHI,D,38,5,12,17,1,34,3.0,5,0,0,0,11,1,0,62,8.1,660,17:22,49,54,0,0,
529,Andrej Meszaros\meszaan01,28,BOS,D,14,2,3,5,4,6,1.2,1,1,0,0,3,0,0,22,9.1,265,18:54,15,13,0,0,
530,Marc Methot\methoma01,28,OTT,D,75,6,17,23,1,28,4.1,6,0,0,1,14,3,0,117,5.1,1632,21:45,110,181,0,0,
531,Milan Michalek\michami01,29,OTT,LW,82,17,22,39,-25,41,2.5,13,4,0,1,18,4,0,169,10.1,1442,17:35,31,86,6,8,42.9
532,Zbynek Michalek\michazb01,31,PHX,D,59,2,8,10,6,24,3.1,2,0,0,1,8,0,0,78,2.6,1238,20:59,165,55,0,0,
533,Andy Miele\mielean01,25,PHX,C,7,0,2,2,4,5,0.3,0,0,0,0,2,0,0,6,0.0,65,9:21,2,4,15,27,35.7
534,Drew Miller\milledr01,29,DET,LW,82,7,8,15,-11,21,0.0,7,0,0,1,8,0,0,117,6.0,1159,14:08,63,122,9,14,39.1
535,J.T. Miller\millejt01,20,NYR,C,30,3,3,6,-6,18,0.2,3,0,0,0,1,2,0,46,6.5,344,11:27,17,44,26,25,51.0
536,Kevan Miller\milleke03,26,BOS,D,47,1,5,6,20,38,2.8,1,0,0,1,5,0,0,41,2.4,821,17:28,85,103,0,0,
537,Brad Mills\millsbr01,30,CHI,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,31,10:20,1,9,8,6,57.1
538,John Mitchell\mitchjo01,29,COL,C,75,11,21,32,13,36,2.9,8,3,0,2,20,0,1,107,10.3,1220,16:16,51,112,374,374,50.0
539,Torrey Mitchell\mitchto01,29,TOT,C,67,2,8,10,-3,25,0.1,2,0,0,0,8,0,0,56,3.6,729,10:53,25,60,12,19,38.7
539,Torrey Mitchell\mitchto01,29,MIN,C,58,1,8,9,-3,21,0.0,1,0,0,0,8,0,0,47,2.1,588,10:08,20,49,9,15,37.5
539,Torrey Mitchell\mitchto01,29,BUF,C,9,1,0,1,0,4,0.0,1,0,0,0,0,0,0,9,11.1,141,15:39,5,11,3,4,42.9
540,Willie Mitchell\mitchwi01,36,LAK,D,76,1,11,12,14,58,4.7,1,0,0,0,9,2,0,73,1.4,1545,20:20,128,102,0,0,
541,Travis Moen\moentr01,31,MTL,LW,65,2,10,12,2,49,0.5,2,0,0,0,9,0,1,56,3.6,749,11:32,54,92,7,1,87.5
542,Sean Monahan\monahse01,19,CGY,C,75,22,12,34,-20,8,3.6,19,3,0,2,8,4,0,140,15.7,1198,15:59,23,42,476,560,45.9
543,Dominic Moore\mooredo01,33,NYR,C,73,6,12,18,0,18,1.4,5,0,1,1,10,0,2,96,6.3,856,11:44,24,62,354,294,54.6
544,John Moore\moorejo01,23,NYR,D,74,4,11,15,7,25,4.1,4,0,0,2,9,2,0,115,3.5,1134,15:20,57,59,0,0,
545,Jeremy Morin\morinje01,22,CHI,LW,24,5,6,11,5,32,1.6,5,0,0,0,6,0,0,46,10.9,220,9:10,2,20,4,2,66.7
546,Travis Morin\morintr01,30,DAL,C,4,0,1,1,2,0,0.1,0,0,0,0,1,0,0,4,0.0,41,10:20,1,0,19,19,50.0
547,Derek Morris\morride01,35,PHX,D,63,5,12,17,-2,41,3.5,5,0,0,0,11,1,0,82,6.1,1225,19:27,104,99,0,0,
548,Brenden Morrow\morrobr01,35,STL,LW,71,13,12,25,1,76,2.9,9,4,0,3,9,3,0,56,23.2,845,11:54,20,110,9,20,31.0
549,Simon Moser\mosersi01,24,NSH,LW,6,1,1,2,0,2,0.2,1,0,0,0,1,0,0,7,14.3,61,10:08,1,5,0,0,
550,Dave Moss\mossda01,32,PHX,RW,79,8,14,22,-1,18,1.3,8,0,0,1,12,2,0,151,5.3,1158,14:39,49,120,21,30,41.2
551,Mike Mottau\mottami01,35,FLA,D,8,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,1,0.0,101,12:40,5,3,0,0,
552,Matt Moulson\moulsma01,30,TOT,LW,75,23,28,51,2,34,6.5,14,9,0,5,18,10,0,176,13.1,1348,17:58,43,46,2,7,22.2
552,Matt Moulson\moulsma01,30,BUF,LW,44,11,18,29,-8,20,3.2,8,3,0,2,12,6,0,105,10.5,824,18:44,27,32,1,3,25.0
552,Matt Moulson\moulsma01,30,MIN,LW,20,6,7,13,7,8,1.9,5,1,0,3,5,2,0,43,14.0,329,16:27,7,10,1,1,50.0
552,Matt Moulson\moulsma01,30,NYI,LW,11,6,3,9,3,6,1.5,1,5,0,0,1,2,0,28,21.4,194,17:39,9,4,0,3,0.0
553,Chris Mueller\muellch01,27,DAL,C,9,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,8,0.0,83,9:15,4,11,29,25,53.7
554,Connor Murphy\murphco02,20,PHX,D,30,1,7,8,5,10,2.0,1,0,0,1,7,0,0,30,3.3,539,17:59,38,44,0,0,
555,Ryan Murphy\murphry01,20,CAR,D,48,2,10,12,-9,10,1.8,1,1,0,0,8,2,0,81,2.5,878,18:17,58,22,0,0,
556,Douglas Murray\murrado01,33,MTL,D,53,0,2,2,-12,42,0.1,0,0,0,0,2,0,0,26,0.0,761,14:21,115,144,0,0,
557,Ryan Murray\murrary01,20,CBJ,D,66,4,17,21,4,10,4.5,1,3,0,0,12,4,1,62,6.5,1311,19:52,94,25,0,0,
558,Jake Muzzin\muzzija01,24,LAK,D,76,5,19,24,8,58,5.9,4,1,0,0,15,4,0,175,2.9,1446,19:02,82,169,0,0,
559,Tyler Myers\myersty01,23,BUF,D,62,9,13,22,-26,58,3.7,6,3,0,0,7,6,0,99,9.1,1358,21:54,81,107,0,0,
560,Vladislav Namestnikov\namesvl01,21,TBL,C,4,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,4,0.0,38,9:28,1,3,12,14,46.2
561,Rick Nash\nashri01,29,NYR,LW,65,26,13,39,10,36,6.1,20,4,2,9,8,3,2,258,10.1,1106,17:01,29,11,2,0,100.0
562,Riley Nash\nashri02,24,CAR,C,73,10,14,24,0,29,2.5,9,1,0,3,11,2,1,86,11.6,925,12:40,22,81,306,360,45.9
563,Joonas Nattinen\nattijo01,23,MTL,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,2,1:45,1,0,0,2,0.0
564,James Neal\nealja01,26,PIT,LW,59,27,34,61,15,55,8.7,16,11,0,4,19,15,0,238,11.3,1089,18:27,23,58,5,13,27.8
565,Chris Neil\neilch01,34,OTT,RW,76,8,6,14,-10,211,0.3,8,0,0,0,5,1,0,99,8.1,897,11:48,18,253,1,2,33.3
566,Brock Nelson\nelsobr01,22,NYI,C,72,14,12,26,-10,12,2.3,11,3,0,1,8,4,0,132,10.6,1027,14:16,38,74,191,260,42.4
567,Patrik Nemeth\nemetpa01,21,DAL,D,8,0,0,0,-3,6,-0.2,0,0,0,0,0,0,0,3,0.0,110,13:46,11,14,0,0,
568,Aaron Ness\nessaa01,23,NYI,D,20,1,2,3,-13,10,-0.4,1,0,0,0,2,0,0,23,4.3,296,14:48,26,14,0,0,
569,Kris Newbury\newbukr01,31,PHI,C,4,0,1,1,0,7,0.1,0,0,0,0,1,0,0,1,0.0,20,5:02,0,10,6,8,42.9
570,Valeri Nichushkin\nichuva01,18,DAL,RW,79,14,20,34,20,8,4.1,12,2,0,2,19,1,0,128,10.9,1183,14:58,27,85,0,1,0.0
571,Nino Niederreiter\niedeni01,21,MIN,RW,81,14,22,36,12,44,4.2,12,2,0,1,18,4,0,143,9.8,1142,14:06,23,175,7,19,26.9
572,Frans Nielsen\nielsfr01,29,NYI,C,80,25,33,58,-11,8,6.3,18,5,2,0,17,15,1,167,15.0,1467,18:20,47,39,534,550,49.3
573,Matthew Nieto\nietoma01,21,SJS,LW,66,10,14,24,-4,16,2.0,9,1,0,2,11,3,0,124,8.1,929,14:05,45,7,3,8,27.3
574,Nikita Nikitin\nikitni01,27,CBJ,D,66,2,13,15,9,20,3.8,2,0,0,1,13,0,0,95,2.1,1130,17:07,72,84,0,0,
575,Matt Niskanen\niskama01,27,PIT,D,81,10,36,46,33,51,11.1,7,3,0,6,24,12,0,162,6.2,1725,21:18,76,124,0,0,
576,Jordan Nolan\nolanjo01,24,LAK,C,64,6,4,10,-1,54,0.9,6,0,0,1,4,0,0,58,10.3,576,9:00,11,100,1,3,25.0
577,Joakim Nordstrom\nordsjo02,21,CHI,C,16,1,2,3,-2,2,0.0,1,0,0,0,2,0,0,26,3.8,187,11:41,7,17,10,17,37.0
578,Ryan Nugent-Hopkins\nugenry01,20,EDM,C,80,19,37,56,-12,26,5.4,13,6,0,4,23,14,0,178,10.7,1632,20:24,35,72,543,737,42.4
579,Gustav Nyquist\nyquigu01,24,DET,RW,57,28,20,48,16,10,7.7,22,6,0,6,17,3,0,153,18.3,961,16:51,14,18,5,4,55.6
580,Eric Nystrom\nystrer01,30,NSH,LW,79,15,6,21,-25,60,0.9,14,0,1,1,6,0,0,120,12.5,1174,14:52,35,154,2,8,20.0
581,Shane O'Brien\obriesh01,30,CGY,D,45,0,3,3,-8,58,0.3,0,0,0,0,3,0,0,16,0.0,507,11:16,38,56,0,0,
582,Eric O'Dell\odeller01,23,WPG,C,30,3,4,7,-2,10,0.5,3,0,0,1,4,0,0,17,17.6,291,9:41,12,31,78,78,50.0
583,Ryan O'Reilly\oreilry01,22,COL,C,80,28,36,64,-1,2,7.1,19,9,0,6,23,13,0,201,13.9,1586,19:49,43,22,192,179,51.8
584,Johnny Oduya\oduyajo01,32,CHI,D,77,3,13,16,11,38,3.5,3,0,0,1,12,0,1,83,3.6,1548,20:06,114,49,1,0,100.0
585,Kyle Okposo\okposky01,25,NYI,RW,71,27,42,69,-9,51,7.9,22,5,0,4,32,10,0,195,13.8,1451,20:26,35,43,97,107,47.5
586,Jamie Oleksiak\oleksja01,21,DAL,D,7,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,5,0.0,125,17:47,14,16,0,0,
587,Steven Oleksy\oleksst01,27,WSH,D,33,2,8,10,7,53,2.4,2,0,0,1,8,0,0,27,7.4,504,15:16,48,46,0,0,
588,Rostislav Olesz\oleszro01,28,NJD,LW,10,0,2,2,-1,0,0.0,0,0,0,0,1,1,0,9,0.0,114,11:25,1,11,1,2,33.3
589,Dylan Olsen\olsendy01,23,FLA,D,44,3,9,12,-3,8,2.0,3,0,0,0,8,1,0,60,5.0,679,15:26,55,116,0,0,
590,Linus Omark\omarkli01,26,TOT,LW,14,0,2,2,-6,6,-0.3,0,0,0,0,0,2,0,10,0.0,175,12:30,3,4,0,1,0.0
590,Linus Omark\omarkli01,26,BUF,LW,13,0,2,2,-5,6,-0.2,0,0,0,0,0,2,0,10,0.0,166,12:46,3,3,0,1,0.0
590,Linus Omark\omarkli01,26,EDM,LW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,9,9:04,0,1,0,0,
591,Dmitry Orlov\orlovdm01,22,WSH,D,54,3,8,11,-1,19,2.4,3,0,0,0,7,1,0,59,5.1,1058,19:36,62,75,0,0,
592,Brooks Orpik\orpikbr01,33,PIT,D,72,2,11,13,-3,46,3.2,2,0,0,0,11,0,0,50,4.0,1526,21:12,143,221,0,0,
593,Colton Orr\orrco01,31,TOR,RW,54,0,0,0,-3,110,-0.7,0,0,0,0,0,0,0,12,0.0,290,5:23,10,112,1,1,50.0
594,T.J. Oshie\oshietj01,27,STL,RW,79,21,39,60,19,42,7.4,14,5,2,5,28,10,1,152,13.8,1500,18:59,54,77,28,38,42.4
595,Steve Ott\ottst01,31,TOT,C,82,9,14,23,-38,92,0.0,3,6,0,1,12,2,0,127,7.1,1495,18:14,35,246,494,423,53.9
595,Steve Ott\ottst01,31,BUF,C,59,9,11,20,-26,55,0.7,3,6,0,1,9,2,0,99,9.1,1162,19:42,29,194,365,336,52.1
595,Steve Ott\ottst01,31,STL,C,23,0,3,3,-12,37,-0.7,0,0,0,0,3,0,0,28,0.0,332,14:27,6,52,129,87,59.7
596,Xavier Ouellet\ouellxa01,20,DET,D,4,0,0,0,0,2,0.0,0,0,0,0,0,0,0,4,0.0,58,14:34,1,7,0,0,
597,Alex Ovechkin\ovechal01,28,WSH,LW,78,51,28,79,-35,48,10.2,27,24,0,10,12,15,1,386,13.2,1603,20:33,22,204,2,1,66.7
598,Magnus Paajarvi\paajama01,22,STL,LW,55,6,6,12,-6,6,0.8,6,0,0,1,6,0,0,60,10.0,564,10:15,24,26,2,4,33.3
599,Max Pacioretty\pacioma01,25,MTL,LW,73,39,21,60,8,35,9.6,28,10,1,11,14,7,0,270,14.4,1350,18:29,33,69,6,4,60.0
600,Jean-Gabriel Pageau\pageaje01,21,OTT,C,28,2,0,2,-5,12,-0.3,2,0,0,0,0,0,0,31,6.5,287,10:15,12,41,118,128,48.0
601,Daniel Paille\paillda01,29,BOS,LW,72,9,9,18,9,6,1.9,8,0,1,1,9,0,0,71,12.7,789,10:58,30,70,11,6,64.7
602,Ondrej Palat\palaton01,22,TBL,LW,81,23,36,59,32,20,7.9,18,3,2,3,26,8,2,165,13.9,1461,18:02,64,146,5,32,13.5
603,Kyle Palmieri\palmiky01,22,ANA,RW,71,14,17,31,9,38,3.7,14,0,0,4,17,0,0,147,9.5,848,11:57,31,96,9,14,39.1
604,Aaron Palushaj\palusaa01,24,CAR,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,19,9:20,0,3,0,1,0.0
605,Richard Panik\panikri01,22,TBL,RW,50,3,10,13,-9,21,0.2,3,0,0,0,6,4,0,56,5.4,635,12:42,16,70,3,5,37.5
606,Cedric Paquette\paquece01,20,TBL,C,2,0,1,1,1,0,0.1,0,0,0,0,1,0,0,1,0.0,29,14:33,4,2,16,13,55.2
607,Adam Pardy\pardyad01,29,WPG,D,60,0,6,6,4,38,1.7,0,0,0,0,6,0,0,47,0.0,865,14:25,55,77,0,0,
608,P.A. Parenteau\parenpi01,30,COL,RW,55,14,19,33,3,30,3.5,13,1,0,1,17,2,0,110,12.7,932,16:57,16,35,2,12,14.3
609,Zach Parise\parisza01,29,MIN,LW,67,29,27,56,10,30,7.6,14,14,1,5,21,6,0,245,11.8,1369,20:26,45,70,10,14,41.7
610,George Parros\parroge01,34,MTL,RW,22,0,1,1,-6,85,-0.3,0,0,0,0,1,0,0,4,0.0,100,4:33,5,14,0,0,
611,Joe Pavelski\paveljo01,29,SJS,C,82,41,38,79,23,32,11.5,24,16,1,3,22,15,1,225,18.2,1628,19:51,68,47,675,531,56.0
612,Adam Payerl\payerad01,22,PIT,C,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,4,0.0,18,9:09,2,6,0,0,
613,Tanner Pearson\pearsta01,21,LAK,LW,25,3,4,7,2,8,0.8,2,1,0,1,4,0,0,31,9.7,270,10:49,9,35,1,1,50.0
614,Matt Pelech\pelecma01,26,SJS,RW,6,1,0,1,1,22,0.2,1,0,0,1,0,0,0,3,33.3,24,3:56,1,7,0,0,
615,Pascal Pelletier\pellepa01,30,VAN,LW,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,27,8:57,1,3,1,3,25.0
616,Anthony Peluso\pelusan01,24,WPG,RW,53,2,3,5,-5,65,0.0,2,0,0,0,3,0,0,24,8.3,306,5:46,3,85,1,2,33.3
617,Dustin Penner\pennedu01,31,TOT,LW,67,14,21,35,25,30,4.7,9,5,0,2,15,6,0,119,11.8,969,14:28,24,92,15,32,31.9
617,Dustin Penner\pennedu01,31,ANA,LW,49,13,19,32,22,28,4.5,8,5,0,2,14,5,0,100,13.0,748,15:16,11,77,12,29,29.3
617,Dustin Penner\pennedu01,31,WSH,LW,18,1,2,3,3,2,0.2,1,0,0,0,1,1,0,19,5.3,221,12:18,13,15,3,3,50.0
618,Mathieu Perreault\perrema01,26,ANA,C,69,18,25,43,13,36,5.5,14,4,0,1,20,5,0,120,15.0,957,13:52,15,73,437,393,52.7
619,David Perron\perroda01,25,EDM,LW,78,28,29,57,-16,90,6.5,19,8,1,2,24,5,0,220,12.7,1492,19:08,20,116,13,26,33.3
620,Corey Perry\perryco01,28,ANA,RW,81,43,39,82,32,65,12.3,35,8,0,9,29,10,0,280,15.4,1578,19:29,28,81,9,16,36.0
621,John Persson\perssjo01,21,NYI,LW,10,1,0,1,-4,6,-0.2,1,0,0,0,0,0,0,16,6.3,120,12:02,6,18,0,2,0.0
622,Alexander Petrovic\petroal01,21,FLA,D,7,0,1,1,3,8,0.4,0,0,0,0,1,0,0,4,0.0,86,12:14,5,24,0,0,
623,Jeff Petry\petryje01,26,EDM,D,80,7,10,17,-22,42,2.6,6,1,0,0,9,1,0,96,7.3,1727,21:35,132,181,0,0,
624,Rich Peverley\peverri01,31,DAL,C,62,7,23,30,-3,15,2.3,6,0,1,2,19,3,1,122,5.7,954,15:23,42,27,348,231,60.1
